,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
389,37.724182,-122.442928,1905,2.0,2,05/02/2013,296923,3248,1500
390,37.724176,-122.443348,1908,2.0,2,11/04/2015,215000,2539,1624
391,37.72548,-122.442247,1919,1.0,,12/23/2013,300000,2530,1016
392,37.73152,-122.469032,1925,1.0,3,03/02/2016,300000,3998,1212
393,37.725575,-122.4616,1985,1.0,1,06/10/2014,225000,,831
394,37.728973,-122.371467,1989,2.0,,04/30/2013,220000,2213,1325
395,37.72897,-122.37252,1981,3.0,3,04/30/2013,210000,,1360
396,37.728355,-122.371434,1981,3.0,3,04/23/2015,285000,,1360
397,37.728033,-122.371144,1981,1.0,3,09/18/2013,275000,,1360
398,37.727385,-122.372408,1981,2.0,3,11/24/2014,211500,,1360
399,37.730235,-122.378975,1996,2.0,2,08/26/2013,230000,1272,1272
400,37.730235,-122.378975,1996,2.0,2,05/29/2013,245000,1272,1272
401,37.730235,-122.378975,1996,2.0,2,09/06/2013,260000,1272,1272
402,37.728168,-122.381201,1934,1.5,3,07/22/2015,270000,2221,1260
403,37.728266,-122.381374,1924,1.0,,04/26/2013,279000,4930,1440
404,37.730413,-122.385826,1900,1.0,,08/25/2015,280000,1873,1040
405,37.729288,-122.38484,1961,2.0,,01/24/2014,272000,3750,1480
406,37.729239,-122.387087,1912,1.0,2,05/24/2013,310000,2134,846
407,37.729188,-122.387994,1919,2.0,2,08/26/2013,316000,2495,1508
408,37.728053,-122.38659,1900,1.0,,03/07/2016,277500,3746,1544
409,37.727381,-122.386477,1990,2.0,3,09/17/2014,200000,2500,2048
410,37.726006,-122.391017,1987,1.0,,10/13/2015,250000,,911
411,37.721756,-122.394885,1925,1.0,,12/06/2013,262500,2495,1200
412,37.720458,-122.392598,1953,1.0,,03/17/2015,200000,2500,1100
413,37.718862,-122.389785,1939,1.0,2,10/21/2015,200000,2495,1500
414,37.719134,-122.391932,1900,2.0,4,05/20/2013,240000,2500,908
415,37.720271,-122.393935,1924,,0,11/19/2014,275000,2495,2495
416,37.717914,-122.39186,1913,1.0,,12/30/2014,215000,1947,775
417,37.718634,-122.396045,1916,1.0,2,04/07/2015,313000,2500,1295
418,37.711508,-122.400667,1944,1.0,2,09/03/2015,249000,2347,800
419,37.737499,-122.388245,1907,1.0,,01/24/2014,258000,2500,1208
420,37.738492,-122.391662,1907,1.5,3,06/10/2013,265000,2482,1375
421,37.735469,-122.387998,1941,2.0,3,09/04/2013,280000,2500,1375
422,37.734509,-122.387304,1900,4.0,2,07/31/2015,300000,1873,1000
423,37.738179,-122.397188,1900,1.0,,07/01/2013,275000,3746,1048
424,37.733685,-122.389863,1904,1.0,,07/26/2013,250000,4996,1540
425,37.732473,-122.388789,1936,1.0,2,05/21/2015,285000,3000,2037
426,37.738219,-122.400582,1900,1.0,,12/17/2015,220000,2495,
427,37.733204,-122.397162,1947,1.0,,10/05/2015,260000,2796,887
428,37.730885,-122.389923,1931,1.0,3,05/06/2015,310000,2178,1245
429,37.729177,-122.390243,1907,2.0,4,03/26/2015,300000,4791,2000
430,37.729307,-122.390473,1911,2.0,2,07/18/2014,283100,3746,1245
431,37.735512,-122.403062,1900,1.0,,02/04/2015,230000,2495,900
432,37.734145,-122.399274,1943,1.0,,07/09/2013,220000,3911,1010
433,37.728796,-122.390641,1937,1.0,,07/02/2013,220000,2495,1425
434,37.731713,-122.400754,1941,1.0,2,03/22/2016,300000,3863,1200
435,37.720915,-122.398998,1928,1.0,,10/16/2013,300000,2495,666
436,37.747248,-122.415747,1904,2.0,,04/24/2014,200000,2500,1600
437,37.743259,-122.417185,1946,1.0,2,10/20/2015,313000,1750,837
438,37.744275,-122.419757,1900,3.0,,08/18/2015,255000,9000,2400
439,37.737764,-122.418634,1910,2.0,3,02/03/2016,227500,1712,2250
440,37.734048,-122.413321,1975,2.0,,12/26/2013,208500,1751,1509
441,37.733861,-122.417777,1917,4.0,4,10/06/2015,220000,1751,2880
442,37.732469,-122.426711,1940,1.0,,09/27/2013,270000,2670,1250
443,37.730029,-122.416555,1941,1.0,2,10/31/2014,276000,2853,1566
444,37.730269,-122.427784,1913,1.0,3,05/07/2013,305000,2748,1325
445,37.730632,-122.426601,1905,1.0,,02/25/2015,250000,2748,2315
446,37.728757,-122.428615,1910,2.0,,12/29/2015,317500,2491,2750
447,37.729274,-122.424149,1939,1.0,1,09/03/2014,290000,2750,687
448,37.729138,-122.422179,1942,1.0,3,04/01/2015,250000,5001,707
449,37.73117,-122.417152,1955,1.0,3,06/12/2014,200000,2374,1377
450,37.728617,-122.41352,1951,3.0,3,12/19/2014,254500,3000,2120
451,37.726353,-122.422464,1913,1.0,,09/17/2013,204000,2247,700
452,37.725194,-122.426549,1954,1.0,,06/04/2015,312500,1875,1075
453,37.728249,-122.40791,1941,1.0,,08/23/2013,227500,2996,1250
454,37.724683,-122.427558,1925,2.0,3,05/10/2013,255000,2495,1091
455,37.725798,-122.431072,1955,1.0,2,08/30/2013,300000,2613,1278
456,37.726295,-122.40825,1929,1.0,,02/19/2016,250000,2247,1500
457,37.72399,-122.408396,1960,2.0,,09/25/2015,243500,2060,1550
458,37.723395,-122.435071,1922,2.0,,05/22/2015,214000,2500,1300
459,37.723404,-122.408822,1953,2.0,2,07/01/2013,221500,2082,1518
460,37.724075,-122.402565,1940,1.0,2,09/09/2014,300000,1252,1425
461,37.722245,-122.404894,1950,1.0,2,12/20/2013,286000,1750,756
462,37.719825,-122.409877,1951,1.0,,05/04/2015,200000,2996,836
463,37.72162,-122.401771,1949,2.0,3,10/09/2013,255000,3000,1964
464,37.718937,-122.405233,1975,2.0,,11/07/2014,267500,2500,1866
465,37.718312,-122.40375,1972,2.0,2,06/25/2014,205000,2526,1650
466,37.719493,-122.4008,1980,1.0,1,01/27/2014,315500,,712
467,37.7195,-122.400792,1980,1.0,1,04/30/2013,310000,,728
468,37.718043,-122.406991,1905,1.0,,10/02/2014,270000,2495,1770
469,37.717569,-122.407837,1978,2.0,4,01/22/2015,220000,2495,1973
470,37.7169,-122.402111,1950,1.0,,03/31/2014,300000,2996,1075
471,37.717159,-122.401127,1913,2.0,3,08/05/2014,200000,2996,1203
472,37.71594,-122.401279,1963,2.0,,02/29/2016,230000,2996,987
473,37.715961,-122.404344,1949,1.0,,05/18/2015,220000,2495,1250
474,37.714638,-122.405031,1956,2.0,,05/01/2013,260000,2495,1263
475,37.720396,-122.436652,1925,1.0,,09/04/2014,300000,2500,1125
476,37.718376,-122.43342,1912,1.0,,12/18/2015,242500,2500,800
477,37.711439,-122.412293,1945,2.0,3,10/23/2013,275000,1999,1596
478,37.708505,-122.418747,1962,2.0,2,09/16/2014,257000,2495,1605
479,37.715932,-122.432399,1954,2.0,,05/27/2015,240000,2495,1352
480,37.717147,-122.433259,1923,2.0,2,09/30/2013,215500,2495,1375
481,37.717108,-122.435872,1927,1.0,2,05/23/2013,300000,2500,1381
482,37.718405,-122.437753,1910,1.0,,10/27/2014,200000,2495,1052
483,37.715143,-122.432995,1938,1.0,2,03/30/2016,313000,2500,1789
484,37.711297,-122.415511,1946,1.0,3,11/25/2013,300000,2247,1273
485,37.716428,-122.438551,1921,1.0,,08/27/2015,216000,2648,1218
486,37.710248,-122.426292,1996,,,05/20/2015,250000,,
487,37.710248,-122.426292,1994,2.0,2,01/13/2014,206000,,1093
488,37.709651,-122.435277,1924,1.0,2,09/12/2014,320000,2950,1263
489,37.713604,-122.438117,1924,1.0,,06/22/2015,250000,3101,1728
490,37.708813,-122.451422,1980,,,09/25/2013,310000,,722
491,37.710505,-122.444671,1923,2.0,3,01/08/2016,250000,5325,2000
492,37.709786,-122.444878,1977,3.0,3,05/22/2015,225000,2500,1876
493,37.708524,-122.445719,1927,,0,12/19/2014,225000,2025,1529
494,37.708804,-122.445827,1954,,0,12/19/2014,225000,5026,450
495,37.708632,-122.4459,1923,2.0,,12/19/2014,225000,9474,2307
496,37.709287,-122.446087,1941,1.0,2,04/01/2014,308000,1224,1155
497,37.708506,-122.441928,1907,1.0,,07/31/2014,300000,2600,1000
498,37.746223,-122.435262,1948,2.0,2,07/09/2015,259000,2247,1650
499,37.743144,-122.426334,1906,2.0,,06/25/2015,245000,3197,1445
500,37.73475,-122.432723,1957,2.0,,05/16/2013,227500,2299,1358
501,37.731632,-122.429985,1900,2.0,,12/24/2013,235000,2495,1600
502,37.722152,-122.46197,1922,1.0,2,01/29/2015,200000,2495,1100
503,37.722358,-122.45445,1905,2.0,,12/07/2015,227500,4316,2298
504,37.719763,-122.444316,1927,2.0,3,09/03/2013,200000,2200,1550
505,37.719233,-122.442458,1939,1.0,2,06/27/2013,227000,2495,1300
506,37.720619,-122.459905,1920,2.0,5,07/21/2015,285000,2825,1888
507,37.720418,-122.465642,1925,1.0,2,08/05/2013,230000,2495,1000
508,37.719902,-122.465764,1964,2.0,,03/26/2015,208500,2495,1561
509,37.719369,-122.4548,1924,1.0,,05/08/2014,275000,2809,1080
510,37.718489,-122.446288,1938,1.5,3,12/31/2013,200000,2160,1078
511,37.718574,-122.445906,1946,2.0,4,08/27/2015,225000,1145,1465
512,37.716984,-122.447612,1940,2.0,3,11/06/2015,305500,1977,1250
513,37.71799,-122.452879,1924,2.0,2,05/30/2014,233500,2495,1445
514,37.718019,-122.462233,1965,3.0,4,03/05/2015,315000,2495,1554
515,37.717755,-122.464291,1955,1.0,3,11/17/2014,295000,1873,1250
516,37.715281,-122.471114,1939,1.0,,02/16/2016,300000,1995,1325
517,37.710756,-122.448374,1942,1.0,1,05/07/2013,300000,687,592
518,37.714667,-122.46225,1948,1.0,,04/10/2015,250000,2800,1320
519,37.713793,-122.45972,1940,1.0,,10/02/2015,237000,3123,1250
520,37.710458,-122.450782,1918,1.0,,07/11/2013,300000,1999,1100
521,37.710872,-122.469682,1976,2.0,3,05/18/2015,237000,2517,1633
522,37.712044,-122.458545,1948,3.0,6,09/03/2014,233000,4750,2655
523,37.712052,-122.457226,1908,1.0,,06/03/2015,250000,3125,1114
524,37.708534,-122.461367,1923,1.0,3,12/23/2014,300000,2500,1446
525,37.718735,-122.473099,1949,2.0,4,03/20/2014,300000,3998,1960
526,37.73393,-122.486124,1948,3.0,,06/21/2013,200000,2495,1693
527,37.731436,-122.486486,1950,2.0,3,02/12/2016,234000,3301,2200
528,37.746472,-122.446187,1962,3.0,3,11/01/2013,230000,5401,1832
529,37.74557,-122.443035,1972,1.0,,01/15/2015,293500,,744
530,37.745822,-122.441873,1972,1.0,0,04/29/2013,280000,,594
531,37.746033,-122.441079,1972,1.0,,08/08/2014,317000,,474
532,37.741605,-122.437244,1975,1.0,1,11/20/2013,272500,,676
533,37.740907,-122.43685,1975,1.0,2,08/05/2014,289000,,890
534,37.740371,-122.437484,1975,1.0,1,09/29/2015,279500,,676
535,37.740371,-122.437484,1975,1.0,1,11/13/2013,234500,,480
536,37.740371,-122.437484,1975,1.0,0,12/30/2014,215500,,480
537,37.742076,-122.413348,1900,,,06/18/2013,225000,1750,
538,37.742008,-122.413352,1900,,,05/24/2013,225000,1750,
539,37.731842,-122.443394,1978,1.0,1,04/15/2014,297000,,807
540,37.709476,-122.451656,1998,,,10/27/2015,258000,,1125
541,37.741266,-122.436966,1975,1.0,1,08/15/2013,296500,,684
542,37.709476,-122.451656,1998,,,10/27/2015,258000,,1125
543,37.732427,-122.385963,2001,1.0,3,06/29/2015,271500,,1578
544,37.71048,-122.467645,2002,2.0,2,09/02/2014,285000,,1019
545,37.71048,-122.467645,2002,2.0,2,10/11/2013,270000,,964
546,37.732589,-122.404212,2003,1.0,1,09/22/2015,310000,,563
547,37.710971,-122.404373,2005,1.0,1,05/05/2015,320000,,783
548,37.729552,-122.385902,1970,3.0,5,05/07/2015,320000,2482,1675
549,37.744274,-122.421279,2004,2.0,2,03/18/2015,315000,,927
550,37.732589,-122.404212,2003,1.0,1,03/19/2015,275000,,550
551,37.732631,-122.404212,2003,1.0,1,03/07/2016,310000,,550
552,37.730945,-122.447679,1909,1.0,2,12/24/2013,270000,2809,988
553,37.739673,-122.422935,1909,1.0,,06/11/2013,285500,,1223
554,37.729494,-122.46219,1952,2.0,3,06/20/2013,240000,6821,1739
555,37.742115,-122.420074,1900,1.0,2,09/10/2015,211000,,886
556,37.734745,-122.391082,2009,,,12/17/2014,264500,,836
557,37.73471,-122.390873,2009,,,09/16/2014,204000,,881
558,37.73471,-122.390873,2009,2.0,2,09/16/2014,210500,,1063
559,37.73471,-122.390873,2009,,,05/06/2014,248500,,561
560,37.74496,-122.42839,1910,3.0,3,10/27/2015,264000,,1785
561,37.724595,-122.394832,2010,2.0,2,05/31/2013,310500,,1011
562,37.724595,-122.394832,2010,2.0,2,05/03/2013,309000,,1073
563,37.724595,-122.394832,2010,2.0,2,09/06/2013,290500,,1011
564,37.724972,-122.396042,2010,2.0,2,12/04/2014,285000,,1078
565,37.724595,-122.394832,2010,2.0,2,05/08/2013,310500,,1008
566,37.712291,-122.401168,2009,3.0,3,12/26/2014,220000,,1585
567,37.71302,-122.394752,2013,4.0,3,12/12/2013,228500,,1655
568,37.740843,-122.426785,1924,2.0,2,02/05/2014,292500,,1168
569,37.726531,-122.404579,1925,1.0,2,07/01/2015,203500,2996,1250
570,37.738178,-122.400512,1900,,,12/17/2015,220000,2495,
571,37.743679,-122.40715,,,,06/10/2013,225000,1750,
572,37.714721,-122.414497,1900,,,11/12/2015,288000,2495,
573,37.746299,-122.413772,1908,2.0,2,01/16/2014,220000,2000,1972
574,37.730464,-122.401916,1900,,,03/17/2014,300000,2495,
575,37.729552,-122.385902,1970,3.0,5,05/07/2015,320000,2482,1675
576,37.730262,-122.397781,1900,,,10/15/2014,200000,2495,
577,37.743662,-122.406565,1900,,,04/15/2016,250000,1085,
578,37.743668,-122.40659,,,,04/15/2016,250000,1610,
579,37.729213,-122.419914,1900,,,08/26/2015,276000,1698,
580,37.721244,-122.392318,1900,,,07/13/2015,280000,2500,
581,37.743677,-122.406625,,,,04/15/2016,250000,1292,
582,37.748849,-122.474747,1941,1.0,,08/06/2015,318000,2300,1375
583,37.749105,-122.501644,1946,1.0,,07/29/2015,292000,2063,1214
584,37.721244,-122.392318,,,,07/13/2015,280000,24829,
585,37.730235,-122.378975,1996,2.0,2,08/26/2013,230000,1272,1272
586,37.740907,-122.43685,1975,1.0,2,08/05/2014,289000,,890
587,37.804094,-122.408797,1907,2.0,,06/19/2015,300000,2186,2650
588,37.800247,-122.413768,1907,2.0,,09/15/2015,305000,1406,1866
589,37.797445,-122.416366,1913,2.0,,12/01/2015,300000,1376,2344
590,37.79286,-122.40895,1978,1.0,1,07/17/2015,244000,,832
591,37.78524,-122.415125,1930,1.0,,08/29/2013,290000,,520
592,37.78524,-122.415125,1930,1.0,,05/23/2013,293000,,480
593,37.803291,-122.433671,1990,2.0,,07/08/2014,300000,,1290
594,37.801362,-122.422183,1900,4.0,6,02/23/2016,209000,3436,3428
595,37.799705,-122.421145,1923,1.0,1,04/07/2015,317000,,835
596,37.798046,-122.432626,1900,3.0,6,09/20/2013,200000,3025,2674
597,37.796357,-122.420951,1908,7.0,,04/29/2015,200000,5876,5508
598,37.792285,-122.43483,1908,2.0,2,01/31/2014,300000,,1500
599,37.78958,-122.42453,1960,1.0,1,08/14/2015,200000,,540
600,37.788961,-122.430971,1911,1.0,0,07/03/2013,267500,,409
601,37.786361,-122.425831,1992,,,01/15/2014,290000,,390
602,37.786361,-122.425831,1992,1.0,1,02/19/2016,250000,,533
603,37.786361,-122.425831,1992,,,11/15/2013,200000,,700
604,37.786361,-122.425831,1992,,,09/06/2013,259000,,385
605,37.786361,-122.425831,1992,,,09/06/2013,259000,,410
606,37.786361,-122.425831,1992,1.0,1,10/24/2014,270000,,700
607,37.78587,-122.424455,1993,2.0,2,01/27/2015,233500,,1093
608,37.78448,-122.427065,1963,2.0,3,04/01/2014,250000,1307,1210
609,37.773891,-122.421875,2008,1.0,2,06/25/2014,315000,,1160
610,37.792926,-122.392699,2008,2.0,2,06/27/2014,319000,,1008
611,37.778055,-122.432515,2000,1.0,1,02/27/2014,256000,,636
612,37.776156,-122.425842,1900,3.0,3,06/23/2014,250000,1375,1941
613,37.78448,-122.427065,1963,2.0,3,04/01/2014,250000,1307,1210
614,37.778055,-122.432515,2000,1.0,1,02/27/2014,256000,,636
615,37.776156,-122.425842,1900,3.0,3,06/23/2014,250000,1375,1941
616,37.774972,-122.428409,1900,3.0,,09/06/2013,300000,2164,1870
617,37.78744,-122.44172,1910,2.0,3,01/19/2016,208000,3023,1653
618,37.779174,-122.45615,1937,4.0,3,06/01/1976,105000,2382,2771
619,37.778359,-122.455045,1936,3.0,3,01/20/2015,245000,3040,3130
620,37.771285,-122.442569,1908,2.0,,12/30/2014,200000,2495,3570
621,37.773956,-122.420874,2014,1.0,1,02/28/2014,201500,,532
622,37.786241,-122.459613,1907,1.0,,04/17/2015,307500,,388
623,37.784097,-122.474832,1906,3.0,3,11/05/2014,255500,2495,1603
624,37.777613,-122.502112,1925,1.0,2,10/23/2015,218000,2500,1125
625,37.777605,-122.502285,1958,3.0,,02/12/2016,200000,2500,2599
626,37.778636,-122.479699,1920,2.0,4,12/23/2015,310000,2666,2102
627,37.780477,-122.465648,1913,2.0,4,04/02/2015,202500,3000,2730
628,37.777595,-122.463752,1906,3.0,,02/19/2014,240000,2374,2210
629,37.774791,-122.502288,1917,2.0,2,03/17/2015,310000,2996,1655
630,37.774429,-122.501191,1924,3.0,4,08/05/2014,233500,3000,1755
631,37.774908,-122.501226,1918,1.0,2,03/25/2016,200000,2996,1320
632,37.776811,-122.461086,1905,2.0,,08/20/2013,238500,3000,2408
633,37.773507,-122.492526,1924,2.0,,09/24/2015,255000,3000,3010
634,37.772199,-122.510375,1982,2.0,2,08/18/2014,300000,,1178
635,37.763504,-122.509045,1961,1.0,2,06/21/2013,258000,,854
636,37.763779,-122.507415,1952,1.0,3,03/14/2014,312500,1625,1040
637,37.764169,-122.494696,1924,1.0,,05/07/2014,250000,3000,1394
638,37.764383,-122.479002,1986,4.0,7,10/28/2014,255500,3000,5565
639,37.787031,-122.393642,2004,1.0,1,02/11/2014,318000,,691
640,37.784075,-122.428325,1960,1.0,2,08/09/2013,307000,243761,700
641,37.78383,-122.428061,,2.0,3,08/09/2013,270000,,1050
642,37.77999,-122.49369,2004,2.0,2,11/30/2015,300000,,879
643,37.763599,-122.481139,2004,,,03/21/2016,300000,,1044
644,37.78055,-122.408875,2004,,,05/20/2004,210000,,985
645,37.783967,-122.391112,2003,1.0,,02/11/2015,259500,,1010
646,37.786235,-122.389068,2006,2.5,3,06/22/2015,307000,,1160
647,37.786289,-122.401374,2005,2.0,2,11/27/2013,256500,,1792
648,37.786235,-122.389068,2006,2.5,3,06/22/2015,307000,,1160
649,37.777645,-122.39343,2004,1.0,1,03/04/2016,300000,,822
650,37.7807,-122.413269,2007,1.0,1,09/25/2013,315000,,362
651,37.795146,-122.41561,1910,,,03/18/2016,293000,,1247
652,37.7807,-122.413269,2007,1.0,0,07/12/2013,220000,,262
653,37.777641,-122.393417,2004,2.0,2,10/17/2013,250500,,1197
654,37.780767,-122.402142,2001,1.0,1,12/13/2013,315500,,503
655,37.782379,-122.420188,2008,1.0,0,08/30/2013,208500,,700
656,37.782379,-122.420188,2008,1.0,0,10/20/2015,247000,,391
657,37.775993,-122.412506,2007,1.0,,09/19/2014,235000,,424
658,37.77898,-122.391769,2007,,0,08/30/2013,271349,,459
659,37.77898,-122.391769,2007,2.0,2,07/24/2015,283500,,901
660,37.77898,-122.391769,2007,1.0,1,11/15/2013,308500,,675
661,37.77898,-122.391769,2007,1.0,,09/23/2013,270000,,499
662,37.77898,-122.391769,2007,2.0,2,08/12/2013,263000,,
663,37.773891,-122.421875,2008,1.0,2,09/26/2013,280000,,738
664,37.773891,-122.421875,2008,1.0,1,06/24/2014,241500,,463
665,37.773891,-122.421875,2008,2.0,2,05/22/2014,311500,,1301
666,37.773891,-122.421875,2008,1.0,1,09/06/2013,241000,,479
667,37.773891,-122.421875,2008,1.0,2,03/03/2014,282000,,666
668,37.773891,-122.421875,2008,1.0,1,12/17/2013,240000,,515
669,37.783622,-122.417861,1990,,,09/18/2013,310000,,694
670,37.773891,-122.421875,2008,1.0,1,11/22/2013,241500,,459
671,37.773891,-122.421875,2008,1.0,2,10/09/2013,282000,,666
672,37.783622,-122.417861,1990,,,09/18/2013,295000,,691
673,37.773891,-122.421875,2008,1.0,1,06/18/2014,241500,,448
674,37.773891,-122.421875,2008,2.0,2,10/11/2013,282000,,666
675,37.773891,-122.421875,2008,2.0,2,09/06/2013,318500,,1023
676,37.773891,-122.421875,2008,1.0,1,09/03/2013,281500,,674
677,37.786064,-122.392174,2008,2.0,2,05/05/2014,305882,,1278
678,37.773891,-122.421875,2008,1.0,1,09/06/2013,280000,,750
679,37.783908,-122.408889,2007,1.0,1,04/18/2013,556000,,613
680,37.770378,-122.400993,2007,1.0,1,09/11/2015,307000,,535
681,37.780701,-122.413269,2007,1.0,,12/24/2013,250000,,264
682,37.770378,-122.400993,2007,1.0,1,10/04/2013,305000,,545
683,37.764114,-122.402984,2007,1.0,1,08/30/2013,299000,,700
684,37.770378,-122.400993,2008,1.0,1,09/16/2014,292500,,535
685,37.770378,-122.400993,2007,1.0,1,04/11/2014,225000,,495
686,37.770378,-122.400993,2007,1.0,0,04/25/2014,254000,,495
687,37.764114,-122.402984,2007,1.0,1,08/31/2015,299500,,745
688,37.764114,-122.402984,2007,1.0,1,07/18/2013,307000,,663
689,37.760635,-122.424362,2008,1.0,1,03/18/2014,231000,,798
690,37.7807,-122.41327,2007,1.0,,07/19/2013,285000,,264
691,37.794724,-122.418889,2008,1.0,1,01/10/2014,288000,,679
692,37.7807,-122.413269,2007,1.0,1,06/05/2015,314000,,264
693,37.7807,-122.413269,2007,1.0,,06/11/2013,255000,,255
694,37.770378,-122.400993,2007,1.0,1,10/15/2013,305000,,535
695,37.784714,-122.396873,2009,2.0,2,12/05/2014,221500,,1054
696,37.75701,-122.389098,,,,10/02/2014,285000,,
697,37.786731,-122.425918,2008,1.5,1,05/06/2013,236000,,751
698,37.790542,-122.395919,2009,2.0,2,05/23/2014,254000,,1245
699,37.760113,-122.409928,2009,2.0,2,06/10/2013,242500,,1407
700,37.78165,-122.399116,2008,,0,05/24/2013,320000,,284
701,37.775238,-122.408988,1908,1.0,1,05/10/2013,225000,,535
702,37.76822,-122.421779,2012,1.0,2,07/19/2013,285000,11020,613
703,37.781719,-122.439437,2013,1.0,1,09/10/2013,236000,,553
704,37.766275,-122.421947,2013,1.0,1,08/30/2013,251500,,578
705,37.781719,-122.439437,2013,1.0,1,11/22/2013,236000,,553
706,37.779384,-122.408462,2013,2.0,1,04/17/2014,312000,,932
707,37.766275,-122.421947,2013,2.0,2,07/16/2013,290000,,787
708,37.756549,-122.467322,2013,2.0,2,03/19/2014,290000,,1227
709,37.800102,-122.412428,1907,1.0,2,10/08/2014,269500,,1282
710,37.800256,-122.412458,1907,1.0,2,10/08/2014,269500,,1390
711,37.780553,-122.431234,2012,1.0,2,05/03/2013,239000,,796
712,37.781719,-122.439438,2013,1.0,1,03/18/2016,252500,,638
713,37.777362,-122.42324,2014,2.0,2,02/19/2014,267000,,1038
714,37.788066,-122.418065,2014,2.0,3,06/27/2014,310000,,1330
715,37.794658,-122.422325,2014,2.0,2,02/18/2015,249000,15959,1003
716,37.777362,-122.42324,2014,1.0,1,03/06/2014,237500,,677
717,37.772243,-122.423439,2014,2.0,2,04/09/2015,240000,,726
718,37.772243,-122.423439,2014,2.0,2,06/17/2015,309000,,1001
719,37.765724,-122.431383,2014,2.0,2,09/26/2014,267000,,873
720,37.764564,-122.401488,2014,1.0,1,05/19/2015,272500,12735,886
721,37.764564,-122.401488,2014,1.0,1,03/17/2015,232000,12735,885
722,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
723,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
724,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
725,37.772243,-122.423439,2014,2.0,2,04/10/2015,240000,,726
726,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
727,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
728,37.772243,-122.423439,2014,2.0,2,03/31/2015,240000,,1001
729,37.772243,-122.423439,2014,2.0,2,04/10/2015,240000,,1001
730,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
731,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
732,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
733,37.768558,-122.426307,2015,2.0,2,01/30/2015,1395000,,2000
734,37.773956,-122.420874,2014,1.0,2,02/28/2014,224000,,802
735,37.765724,-122.431383,2014,1.0,1,10/02/2014,227500,,849
