"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_tax_value","log_home_size","log_property_size","location_cluster"
31531818,40.753101,-73.967636,1984,1.5,1,2014-10-16,1250000,"Condominium",2015,324556,1242,10017,NA,NA,NA,14.0386541092785,12.6902133734268,7.12447826249342,NA,"2"
32081223,40.7262,-73.777015,1940,3.5,3,2013-11-20,920000,"SingleFamily",2015,955000,1680,11423,NA,NA,5432,13.7321289490252,13.7694666194629,7.4265490723973,8.60006266923853,"6"
112510198,40.706989,-73.733123,1920,2,4,2015-07-16,439000,"SingleFamily",2015,254000,1716,11429,NA,NA,5998,12.9922546920573,12.4450895460007,7.44775128004791,8.69918135930895,"12"
97511348,40.755886,-73.994041,2007,1,1,2015-02-25,686000,"Condominium",2014,135769,486,10018,NA,NA,4900,13.438632906708,11.8187101911698,6.18620862390049,8.49699048409872,"2"
30651113,40.66293,-73.924579,1930,4,7,2015-09-15,432000,"SingleFamily",2015,134000,3198,11212,NA,NA,3250,12.9761808672262,11.805595078933,8.0702808933939,8.08641027532378,"14"
29818686,40.856615,-73.85014,1960,2.5,5,2014-10-21,535000,"MultiFamily2To4",2015,477000,2190,10461,NA,NA,2958,13.1900220258781,13.0752717698705,7.69165682281055,7.99226864327075,"3"
83054939,40.746772,-73.940719,2007,1,1,2013-06-28,585000,"Condominium",2015,91791,720,11101,NA,NA,7500,13.279367126214,11.4272695325867,6.5792512120101,8.9226582995244,"9"
30650609,40.664519,-73.92491,2013,5,6,2015-04-07,830000,"SingleFamily",2015,579000,3420,11212,NA,NA,2525,13.6291809797728,13.2690577565551,8.13739583005665,7.83399634170946,"14"
31968897,40.760795,-73.868855,1925,2.5,5,2013-12-23,460000,"MultiFamily2To4",2015,527000,2320,11369,NA,NA,2278,13.0389817684653,13.1749558275235,7.74932246466036,7.73105314400713,"1"
32037484,40.76678,-73.81765,2006,5,5,2013-07-27,935000,"MultiFamily2To4",2015,878000,2772,11354,NA,NA,2669,13.7483018082708,13.6854018726173,7.92732436030979,7.88945914940452,"5"
32025792,40.79105,-73.82969,1925,5,5,2004-10-22,1650000,"SingleFamily",2015,1128000,3200,11357,NA,NA,8908,14.3162858458768,13.9359567110401,8.07090608878782,9.09470502837726,"5"
31172782,40.722057,-73.703559,1925,2,3,2013-09-30,530000,"SingleFamily",2015,415600,60103,11001,NA,NA,6500,13.1806322855283,12.9374785382072,11.0038150360828,8.77955745588373,"12"
31979255,40.721675,-73.841911,1960,1,1,2016-03-31,520000,"MultiFamily2To4",2015,47589,725,11375,NA,NA,NA,13.1615840905576,10.7703569210766,6.58617165485467,NA,"4"
31988813,40.713314,-73.89712,1920,3,5,2002-07-05,312000,"MultiFamily2To4",2015,488000,1720,11379,"$799,000","http://www.zillow.com/homes/for_sale/31988813_zpid",1903,12.6507584667916,13.0980706848353,7.4500795698075,7.55118686729615,"1"
30609053,40.685649,-73.953355,1910,1,3,2011-12-06,650000,"MultiFamily5Plus",2015,869000,900,11216,"$2,875","http://www.zillow.com/homes/for_sale/30609053_zpid",1775,13.3847276418718,13.6750984042475,6.80239476332431,7.48155570190952,"14"
32119885,40.699715,-73.82532,1910,2,7,2015-12-07,610000,"MultiFamily2To4",2015,397000,2104,11418,NA,NA,2000,13.3212142361495,12.8916915596693,7.6515955738576,7.60090245954208,"4"
32105020,40.7324,-73.705805,1940,3,4,2013-10-04,640000,"SingleFamily",2015,676000,6000,11001,NA,NA,6000,13.3692234553359,13.4239483550251,8.69951474821019,8.69951474821019,"12"
32152981,40.713665,-73.7327,1920,2,5,2015-09-29,485000,"MultiFamily2To4",2015,489000,2968,11429,NA,NA,3998,13.0919041699196,13.100117768457,7.99564360428727,8.29354951506035,"12"
62647293,40.689128,-73.966077,1851,2,2,2013-08-14,859000,"Condominium",2015,87278,1096,11205,NA,NA,NA,13.6635242009664,11.3768537054873,6.99942246750796,NA,"14"
29780271,40.81741,-73.899625,1901,3,4,2015-05-07,590000,"MultiFamily2To4",2015,575000,3120,10455,NA,NA,2500,13.2878778158819,13.2621253197795,8.04558828080353,7.82404601085629,"11"
97521472,40.777169,-73.988911,2007,1,2,2014-04-08,1190000,"Condominium",2014,293855,911,10069,NA,NA,NA,13.9894638650877,12.5908417273801,6.81454289725996,NA,"2"
31971594,40.75356,-73.859155,1925,2,4,2013-12-12,550000,"MultiFamily2To4",2015,410000,1980,11368,NA,NA,1875,13.2176735572087,12.9239124386805,7.59085212368858,7.53636393840451,"1"
32009753,40.703115,-73.900355,1910,2,5,2013-12-19,699000,"MultiFamily2To4",2015,629000,3420,11385,NA,NA,1785,13.4574060212159,13.3518865356826,8.13739583005665,7.48717369421374,"1"
69509897,40.722484,-74.010818,2005,3,3,2013-07-29,3030000,"Condominium",2014,327627,1850,10013,NA,NA,NA,14.9240731774856,12.6996310451473,7.52294091807237,NA,"8"
32277788,40.630295,-74.102139,1899,2,3,2013-11-21,385000,"SingleFamily",2015,399000,1184,10301,NA,NA,3550,12.8609986132699,12.896716695872,7.07665381544395,8.17470288246946,"13"
32180418,40.685545,-73.79863,1940,1,3,2016-03-14,152000,"SingleFamily",2015,386000,1280,11435,NA,NA,1999,11.9316357998284,12.863592648447,7.15461535691366,7.6004023345004,"6"
32146679,40.714169,-73.75381,1931,3,4,2014-10-07,520000,"MultiFamily2To4",2007,360000,2520,11428,NA,NA,1406,13.1615840905576,12.7938593104323,7.83201418050547,7.24850407237061,"6"
32181481,40.683094,-73.796435,1930,2,3,2013-05-07,210000,"SingleFamily",2015,337000,1056,11436,NA,NA,4007,12.2548628096996,12.7278382093345,6.96224346426621,8.29579811063615,"6"
32062323,40.766615,-73.765155,1935,4.5,5,2014-06-19,1035000,"SingleFamily",2015,875000,1908,11361,NA,NA,47,13.8499119846816,13.6819791653398,7.55381085200823,3.85014760171006,"5"
32356720,40.545005,-74.175345,1991,3,2,2014-04-04,320000,"SingleFamily",2015,393000,1648,10312,NA,NA,1352,12.6760762747759,12.8815648908514,7.40731771046942,7.20934025660291,"13"
30632385,40.663155,-73.916665,1920,1,1,2015-04-30,290000,"SingleFamily",2007,221000,1344,11212,NA,NA,768,12.5776362019627,12.3059179804999,7.20340552108309,6.64378973314767,"14"
89332886,40.709514,-74.015914,1985,1,1,2013-04-29,748413,"MultiFamily2To4",2014,261370,765,10280,NA,NA,NA,13.5257102436214,12.4736923069449,6.63987583382654,NA,"8"
31097736,40.747264,-73.665725,1943,2,3,2014-08-07,485000,"SingleFamily",2015,418800,1174,11040,NA,NA,4500,13.0919041699196,12.9451487579785,7.06817200038804,8.41183267575841,"12"
32197959,40.688694,-73.738715,1945,3,4,2013-09-25,425000,"SingleFamily",2015,446000,1163,11411,NA,NA,4000,12.9598444479066,13.0080742310022,7.05875815251866,8.29404964010203,"6"
31959608,40.741285,-73.89543,1960,4,7,2015-05-11,1270000,"MultiFamily2To4",2015,795000,1960,11377,NA,NA,2321,14.0545274584348,13.5860973936365,7.58069975222456,7.74975340627444,"1"
31112077,40.746948,-73.664169,1978,3,4,2012-10-31,740000,"SingleFamily",2015,560400,2610,11040,"$949,000","http://www.zillow.com/homes/for_sale/31112077_zpid",6000,13.5144054651804,13.236406093445,7.86710550031674,8.69951474821019,"12"
32341593,40.56309,-74.148181,1980,1.75,3,2013-12-12,530000,"SingleFamily",2015,528000,1512,10308,NA,NA,3001,13.1806322855283,13.1768515626884,7.32118855673948,8.00670084544037,"13"
32286202,40.6301,-74.08464,1975,1,0,2014-08-29,426000,"Apartment",2015,399000,450,10304,NA,NA,3500,12.9621946252515,12.896716695872,6.10924758276437,8.1605182474775,"13"
32169778,40.674499,-73.84182,1925,3,3,2014-03-12,440000,"SingleFamily",2015,437000,1366,11417,NA,NA,2000,12.9945300058944,12.9876884740777,7.21964204013074,7.60090245954208,"4"
32162732,40.708929,-73.72896,1930,2.5,4,2015-12-14,460000,"SingleFamily",2015,341000,1408,11429,NA,NA,2800,13.0389817684653,12.7396377562657,7.24992553671799,7.9373746961633,"12"
32113140,40.681505,-73.853615,1920,2,7,2014-12-23,280000,"MultiFamily2To4",2015,371000,1875,11416,NA,NA,1875,12.5425448821514,12.8239573415896,7.53636393840451,7.53636393840451,"4"
31541240,40.77698,-73.95643,1899,6,5,2005-07-26,5000000,"Townhouse",2014,16773000,7493,10028,"$19,995,000","http://www.zillow.com/homes/for_sale/31541240_zpid",2196,15.4249484703984,16.6352810086769,8.92172453036431,7.69439280262942,"9"
30670735,40.654035,-73.979135,1940,2,3,2013-04-30,890000,"Townhouse",2015,977000,1930,11218,NA,NA,2000,13.6989767417083,13.7922419310249,7.56527528189893,7.60090245954208,"7"
32133685,40.71637,-73.794655,1930,2.5,5,2015-06-22,740000,"SingleFamily",2015,578000,1990,11432,NA,NA,3998,13.5144054651804,13.2673291476545,7.59588991771854,8.29354951506035,"6"
89025114,40.742973,-73.957977,1890,1,2,2013-07-09,765000,"MultiFamily2To4",2015,54861,1001,11101,NA,NA,27825,13.5476311128087,10.9125579925427,6.90875477931522,10.2336901761437,"9"
30610512,40.68308,-73.943215,1899,3,5,2014-08-13,376000,"SingleFamily",2015,638000,1734,11216,NA,NA,1750,12.837344422372,13.3660935623269,7.45818615734049,7.46737106691756,"14"
89331192,40.709515,-74.015915,1985,2,2,2014-03-10,1407629,"MultiFamily2To4",2014,334183,978,10280,NA,NA,NA,14.1574172866612,12.7194440261058,6.88550967003482,NA,"8"
29818091,40.85156,-73.865185,1932,1,2,2013-12-22,119000,"MultiFamily2To4",2015,1988000,54184,10462,NA,NA,29800,11.6868787720937,14.5026396661987,10.9001409408947,10.3022636724935,"3"
32042628,40.74892,-73.81602,2013,3,6,2013-10-31,997885,"MultiFamily2To4",2015,846000,1886,11355,NA,NA,4000,13.8133933181931,13.6482746385884,7.5422134631934,8.29404964010203,"5"
31958309,40.74335,-73.896945,1991,8,10,2016-03-08,1400000,"MultiFamily2To4",2015,644000,4000,11377,NA,NA,1999,14.1519827945855,13.3754540050865,8.29404964010203,7.6004023345004,"1"
30673560,40.641035,-73.98138,1910,1,3,2013-12-24,750000,"Townhouse",2015,686000,1000,11218,NA,NA,2003,13.5278284855125,13.438632906708,6.90775527898214,7.60240133566582,"7"
30732457,40.579229,-74.005345,1930,1,3,2014-04-10,960000,"MultiFamily2To4",2015,714000,2662,11224,NA,NA,6000,13.774688563444,13.4786382413217,7.88683299895506,8.69951474821019,"7"
29783196,40.83985,-73.887495,1920,2,6,2015-01-09,294000,"SingleFamily",2015,398000,2361,10460,NA,NA,2273,12.5913350463208,12.8942072842666,7.76684053708551,7.72885582385254,"3"
32098452,40.74462,-73.72013,1950,1,2,2016-02-05,400000,"SingleFamily",2015,472000,896,11426,NA,NA,3900,12.8992198260901,13.0647342645677,6.79794041297493,8.26873183211774,"12"
32211201,40.664,-73.733115,1920,4,6,2013-07-31,460000,"MultiFamily2To4",2015,459000,2090,11422,NA,NA,5000,13.0389817684653,13.0368054890427,7.64491934495886,8.51719319141624,"10"
32141730,40.69496,-73.77688,1965,2,3,2013-06-12,439900,"SingleFamily",2015,472000,1837,11433,NA,NA,3787,12.9943027073368,13.0647342645677,7.51588908521513,8.2393294279018,"6"
30644614,40.676165,-73.877125,1930,2,4,2010-12-14,420000,"MultiFamily2To4",2015,346000,8,11208,"$485,000","http://www.zillow.com/homes/for_sale/30644614_zpid",1800,12.9480099902596,12.7541940540399,2.07944154167984,7.49554194388426,"4"
32324818,40.600359,-74.07763,1950,2,2,2015-05-22,515000,"SingleFamily",2015,509000,1056,10305,NA,NA,4007,13.1519221796459,13.1402032955327,6.96224346426621,8.29579811063615,"13"
32194651,40.690055,-73.751925,1930,3,4,2001-04-02,143000,"SingleFamily",2015,395000,1550,11412,"$469,000","http://www.zillow.com/homes/for_sale/32194651_zpid",2500,11.870599909242,12.8866410438833,7.34601020991329,7.82404601085629,"6"
31528727,40.759708,-73.968917,1956,1,2,2005-09-28,615000,"Condominium",2015,204906,880,10022,"$995,000","http://www.zillow.com/homes/for_sale/31528727_zpid",NA,13.3293775467887,12.2303066163751,6.77992190747225,NA,"2"
97536048,40.727066,-73.978399,2007,1.5,2,2014-08-26,1650000,"Condominium",2014,429830,1504,10009,NA,NA,NA,14.3162858458768,12.9711450606616,7.31588350450979,NA,"8"
29815482,40.84701,-73.83555,1965,2.5,4,2014-08-30,206000,"MultiFamily2To4",2015,460000,1650,10461,NA,NA,2225,12.2356314477717,13.0389817684653,7.40853056689463,7.70751219460034,"3"
32048279,40.754005,-73.812705,1925,2,3,2015-03-06,710000,"SingleFamily",2015,688000,1568,11355,NA,NA,3387,13.4730202490175,13.4415441169155,7.35755620091035,8.12769985281777,"5"
32364399,40.544333,-74.179532,1925,2,3,2003-08-27,359000,"SingleFamily",2015,472000,1189,10312,"$799,999","http://www.zillow.com/homes/for_sale/32364399_zpid",8000,12.7910776674704,13.0647342645677,7.08086789669078,8.98719682066197,"13"
30687120,40.635954,-74.003185,1915,3,5,2014-04-04,990000,"SingleFamily",2015,811000,1800,11219,NA,NA,1800,13.8054602221108,13.6060233330975,7.49554194388426,7.49554194388426,"7"
30595711,40.67685,-73.938425,1910,1,2,2015-09-14,1295000,"MultiFamily2To4",2015,314000,2320,11213,NA,NA,1546,14.0740212531158,12.6571482648904,7.74932246466036,7.34342622914737,"14"
29785728,40.851565,-73.900965,1901,2.5,5,2015-02-10,383000,"MultiFamily2To4",2015,406000,2248,10457,NA,NA,2457,12.8557902681628,12.9141084385839,7.71779621101358,7.80669637252118,"3"
31498117,40.7284,-73.99903,1900,6,6,2015-12-07,7500000,"Townhouse",2007,3110000,5809,10012,NA,NA,2800,15.8304135785065,14.9501332841554,8.66716371799253,7.9373746961633,"8"
83050242,40.70811,-73.94532,2006,1,1,2013-06-20,600000,"Condominium",2015,107279,837,11206,NA,NA,NA,13.3046849341983,11.5831881965102,6.72982407048948,NA,"14"
97504848,40.756851,-73.990707,1960,1,1,2006-08-21,734158,"Condominium",2010,135762,741,10036,NA,NA,NA,13.5064795432874,11.8186586316794,6.60800062529609,NA,"2"
32138643,40.699335,-73.79252,1901,5,6,2015-08-10,300000,"MultiFamily2To4",2015,439000,3000,11433,NA,NA,1999,12.6115377536383,12.9922546920573,8.00636756765025,7.6004023345004,"6"
32296705,40.631563,-74.133815,1930,1,4,2014-11-21,330000,"SingleFamily",2015,343000,1400,10302,NA,NA,3546,12.7068479334427,12.7454857261481,7.24422751560335,8.17357548663415,"13"
31974868,40.74021,-73.85462,1910,2,6,2014-01-07,350000,"SingleFamily",2015,641000,3420,11368,NA,NA,2500,12.7656884334656,13.3707847359028,8.13739583005665,7.82404601085629,"1"
32215754,40.654105,-73.84661,1965,3,4,2016-01-28,679000,"SingleFamily",2015,544000,2366,11414,NA,NA,4000,13.4283764065408,13.2067045258381,7.76895604453833,8.29404964010203,"4"
63865038,40.729969,-74.007179,1911,2,3,2013-10-25,2596537,"Condominium",2014,333671,1688,10014,NA,NA,NA,14.7696891921168,12.7179107565579,7.4312996751559,NA,"8"
32139503,40.691085,-73.786295,1910,3,3,2010-05-28,360000,"SingleFamily",2015,365000,4080,11433,"$479,000","http://www.zillow.com/homes/for_sale/32139503_zpid",4081,12.7938593104323,12.8076526325646,8.31385226739821,8.31409733540581,"6"
32170848,40.66524,-73.8365,1960,3.5,5,2015-12-30,750000,"SingleFamily",2015,531000,3406,11414,NA,NA,4098,13.5278284855125,13.1825173002241,8.13329386122263,8.31825432879885,"4"
32072844,40.725275,-73.80688,1960,2,3,2005-08-09,450000,"SingleFamily",2015,486000,1100,11366,"$675,000","http://www.zillow.com/homes/for_sale/32072844_zpid",2644,13.0170028617465,13.0939639028826,7.00306545878646,7.88004820097158,"6"
112088548,40.709156,-74.01371,2007,1,1,2013-05-14,1293177,"MultiFamily2To4",2014,184408,747,10006,NA,NA,NA,14.0726125393366,12.1249059731115,6.61606518513282,NA,"8"
31993110,40.72726,-73.87657,2005,4,6,2016-02-02,1105000,"MultiFamily2To4",2015,876000,3414,11379,NA,NA,3049,13.915355892934,13.6831213699185,8.13563990335439,8.02256894698825,"1"
31960302,40.76402,-73.873205,1935,1,3,2013-08-27,515450,"Townhouse",2015,525000,1995,11369,NA,NA,1805,13.1527955845245,13.1711535415738,7.59839932932396,7.49831587076698,"1"
112511797,40.719425,-73.985084,1900,4,6,2015-06-08,2250000,"MultiFamily2To4",2014,1130168,5520,10002,NA,NA,1010,14.6264407741806,13.9378768522042,8.61613313927114,6.9177056098353,"8"
32119662,40.694595,-73.83176,1945,4,7,2014-09-10,590000,"MultiFamily2To4",2015,570000,1972,11418,NA,NA,4684,13.2878778158819,13.2533916398107,7.58680353516258,8.45190772471761,"4"
31095749,40.736656,-73.687859,1948,1,3,2013-08-23,445000,"SingleFamily",2015,357200,1173,11040,NA,NA,4000,13.0058295611484,12.7860511279845,7.06731984865348,8.29404964010203,"12"
29791365,40.81425,-73.85777,1920,2,4,2005-03-25,195000,"SingleFamily",2015,402000,1340,10473,"$375,000","http://www.zillow.com/homes/for_sale/29791365_zpid",2500,12.1807548375459,12.9042073676012,7.20042489294496,7.82404601085629,"3"
80014683,40.823192,-73.941925,2005,2,2,2014-07-02,640000,"Condominium",2014,130095,950,10039,NA,NA,44775,13.3692234553359,11.7760202317867,6.85646198459459,10.7094052269289,"11"
32055142,40.786265,-73.785589,1986,3,2,2014-07-24,769000,"Condominium",2015,705575,1800,11360,NA,NA,444361,13.5528462484878,13.466768352208,7.49554194388426,13.0043925741207,"5"
32157090,40.70179,-73.757785,1930,3,3,2015-08-27,315000,"SingleFamily",2015,436000,1050,11412,NA,NA,3001,12.6603279178078,12.9853975223312,6.95654544315157,8.00670084544037,"6"
31546750,40.789699,-73.941741,1950,1,2,2016-04-07,455000,"MultiFamily2To4",2015,138285,800,10029,NA,NA,NA,13.0280526979331,11.8370720519008,6.68461172766793,NA,"11"
32319784,40.609444,-74.08505,1955,2,3,2015-02-17,333500,"SingleFamily",2015,276000,1092,10304,NA,NA,4000,12.7173981443378,12.5281561446993,6.99576615630485,8.29404964010203,"13"
32115150,40.67998,-73.843115,1925,1,2,2013-11-29,640000,"SingleFamily",2015,611000,2304,11417,NA,NA,5250,13.3692234553359,13.3228522381537,7.74240202181578,8.56598335558567,"4"
32145001,40.71506,-73.756445,1930,2,3,2015-08-17,462000,"SingleFamily",2015,457000,1152,11423,NA,NA,3301,13.0433201700639,13.0324386698763,7.04925484125584,8.10198073185319,"6"
30735512,40.598105,-73.978535,1925,2.5,5,2016-02-08,650000,"MultiFamily2To4",2015,897000,3480,11223,NA,NA,3000,13.3847276418718,13.7068111410409,8.15478757276852,8.00636756765025,"7"
32149599,40.72269,-73.747215,1920,3,3,2015-03-27,415000,"SingleFamily",2015,444000,1357,11428,NA,NA,2275,12.9360337992128,13.0035798414144,7.21303165983487,7.72973533138505,"12"
31943993,40.77214,-73.901995,1920,2,3,2016-01-28,799800,"SingleFamily",2015,709000,1326,11105,NA,NA,2000,13.5921169753949,13.4716108055143,7.18992217074581,7.60090245954208,"1"
31539629,40.766042,-73.952338,1989,2,2,2016-02-10,1775000,"Condominium",2015,450946,1231,10021,NA,NA,25500,14.3893109808917,13.0191028773915,7.11558212618445,10.1464337311465,"9"
32152587,40.725719,-73.733265,1915,2.5,4,2014-04-16,540000,"MultiFamily2To4",2015,563000,1390,11428,NA,NA,5000,13.1993244185405,13.2410349071218,7.23705902612474,8.51719319141624,"12"
31991128,40.724244,-73.886745,1940,2,2,2014-01-16,620000,"SingleFamily",2015,756000,1848,11379,NA,NA,4000,13.3374747570213,13.5357966551617,7.52185925220163,8.29404964010203,"1"
30688058,40.635075,-74.006855,2007,4,11,2007-08-31,999900,"MultiFamily2To4",2015,404000,3280,11220,"$2,580,000","http://www.zillow.com/homes/for_sale/30688058_zpid",2548,13.8154105529639,12.9091701569433,8.09559870137819,7.84306401669205,"7"
32169420,40.677885,-73.83505,1925,1,2,2015-10-05,290000,"SingleFamily",2015,527000,1000,11417,NA,NA,2651,12.5776362019627,13.1749558275235,6.90775527898214,7.88269220628903,"4"
32062544,40.75823,-73.780075,1940,2.5,4,2015-03-26,699000,"SingleFamily",2015,541000,1404,11361,NA,NA,2200,13.4574060212159,13.2011745578286,7.24708058458576,7.69621263934641,"5"
30788885,40.606485,-73.910775,1960,3,4,2013-01-10,695000,"SingleFamily",2015,703000,2184,11234,"$1,300,000","http://www.zillow.com/homes/for_sale/30788885_zpid",4000,13.4516671245469,13.4631121707928,7.6889133368648,8.29404964010203,"15"
83047142,40.728708,-73.705039,1928,1,2,2014-10-08,118000,"Cooperative",2015,1265100,18980,11001,NA,NA,7500,11.6784399034478,14.0506617284028,9.85114107216392,8.9226582995244,"12"
30683511,40.64365,-73.994865,1940,2,5,2015-10-23,1080000,"MultiFamily2To4",2015,804000,1920,11219,NA,NA,2261,13.8924715991004,13.5973545481611,7.56008046502183,7.72356247227797,"7"
30578595,40.639804,-74.009565,1940,1,1,2014-03-18,445000,"Condominium",2015,1017000,3648,11220,NA,NA,2371,13.0058295611484,13.8323676750307,8.20193435119422,7.77106708606541,"7"
30614090,40.6844,-73.95777,1899,3,5,2015-05-04,1200500,"MultiFamily2To4",2015,514000,2312,11238,NA,NA,1717,13.9982486946434,13.1499785444373,7.74586822979227,7.44833386089748,"14"
32070068,40.718505,-73.810966,1973,2,2,2014-08-04,390000,"Condominium",2015,69945,900,11367,NA,NA,38440,12.8739020181058,11.1554644979105,6.80239476332431,10.5568538630842,"6"
122274004,40.823983,-73.938782,1930,1,1,2015-09-15,253500,"Condominium",2014,66235,692,10039,NA,NA,NA,12.4431191020134,11.1009643031184,6.53958595561767,NA,"11"
32029027,40.790395,-73.79811,1940,2.5,5,2014-09-19,990000,"SingleFamily",2015,911000,1870,11357,NA,NA,7642,13.8054602221108,13.7222981762421,7.53369370984863,8.94141462800684,"5"
